File ID,Vehicle 1 Manufacturer,Vehicle 1 Business Name,Vehicle 1 Year of Manufacturing,Vehicle 1 Make,Vehicle 1 Model,Location of Accident,City of Accident,County of Accident,State of Accident,ZIPCODE of Accident,Vehicle 1 was Moving,Vehicle 1 was Stopped in Traffic,Pedestrian Involved in Accident (w V1),Bicyclist involved in Accident (w V1),Any other involved entity (w V1),Number of Vehicles involved in Accident (w V1),Vehicle Damage,RB,LR1,LR2,LR3,RR1,RR2,RR3,LRP1,LRP2,LRP3,LRP4,RRP1,RRP2,RRP3,RRP4,FDS1,FDS2,FDS3,FDS4,FPS1,FPS2,FPS3,FPS4,LFC1,LFC2,LFC3,RFC1,RFC2,RFC3,FB,Vehicle 2 Model,Vehicle 2 Year of Manufacturing,Vehicle 2 was Moving,Vehicle 2 was Stopped in Traffic,Pedestrian Involved in Accident (w V2),Bicyclist involved in Accident (w V2),Any other involved entity (w V2),Number of Vehicles involved in Accident (w V2),Car Mode,Weather Vehicle 1,Weather Vehicle 2,Lighting Vehicle 1,Lighting Vehicle 2,Roadway Surface Vehicle 1,Roadway Surface Vehicle 2,Roadway Conditions Vehicle 1,Roadway Conditions Vehicle 2,Movement Preceding Collision Vehicle 1,Movement Preceding Collision Vehicle 2,Type of Collison Vehicle 1,Type of Collison Vehicle 2,Other Factors
apollo_autonomous_driving_09062023.pdf,Apollo Autonomous Driving USA LLC,Apollo Autonomous Driving USA LLC,2017,Lincoln,MKZ Hybrid,2037 Rivera Street,San Francisco,San Francisco,CA,94116,/#20,N/A,N/A,N/A,N/A,2,Apollo Autonomous Driving USA LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lexus RX 450H,2018,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Xing into opposing lane,Stopped,Side Swipe,Side Swipe,N/A
cruise_09272023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,453 2nd St,San Francisco,San Francisco,CA,94107,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,N/A,Model 3,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Head-On,Broadside,N/A
cruise_032123.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1401 Clay Street,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Raining,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Wet,Slippery,Construction on Roadway,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
weride_09282023.pdf,WERIDE CORP,WERIDE,2023,Nissan,Leaf,On Embarcadero St left turning lane to Howard St,San Francisco,San Francisco,CA,94105,N/A,/#20,N/A,N/A,N/A,2,WERIDE CORP,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Highlander,2006,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,CVC Sections Not Violated
waymo_060923.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Fell Street at Laguna Street,San Francisco,San Francisco,CA,94102,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Smart Fortwo,2016,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Backing,Parking,Rear End,Other,N/A
waymo_042823.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,25th St & Sanchez St,San Francisco,San Francisco,CA,94114,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,Toyota RAV4,2020,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Other,Side Swipe,N/A
zoox_010123.pdf,"Zoox, Inc. dba Zoox Labs, Inc.",Zoox,2016,Toyota,Highlander,Mason Street and Eddy Street,San Francisco,San Francisco,CA,94102,/#20,N/A,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,Tesla,N/A,N/A,/#20,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Parking,Side Swipe,Other,N/A
waymo_08202023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Martin Luther King Jr. Drive at Crossover Drive,San Francisco,San Francisco,CA,94122,N/A,/#20,N/A,/#20,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Side Swipe,N/A
cruise_031823.pdf,Cruise LLC,Cruise,2023,Cruise,AV,499 25th Avenue,San Francisco,San Francisco,CA,94121,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,/Yes,/Yes,/Yes,/Yes,Sedan,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Broadside,Head-On,N/A
waymo_030123.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-PACE,8077 O'Farrell Street,San Francisco,San Francisco,CA,94118,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Entrering Traffic,Other,Head-On,Other,N/A
cruise_062923.pdf,Cruise LLC,Cruise,2020,Cruise,AV,1207 Selby St,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Semi-Trailer Truck,N/A,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Backing,Stopped,Side Swipe,Side Swipe,N/A
mercedes-benz_053023.pdf,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",2021,Mercedes-Benz,S500,EB Condensa Street,Santa Clara,Santa Clara,CA,95051,N/A,/#20,N/A,N/A,N/A,2,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mazda 3,2016,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Slowing/Stopping,Rear End,Head-On,None Apparent
cruise_030323.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1201 Bryant St,San Francisco,San Francisco,CA,94103,N/A,/#20,N/A,N/A,N/A,2,Cruise LLC,/Yes,/Yes,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,Semi-Trailer Truck,2023,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Making Right Turn,Side Swipe,Side Swipe,N/A
cruise_061723-2.pdf,Cruise LLC,Cruise,2023,Cruise,AV,450 10th St,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Cloudy,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Backing,Other,Hit Object,Other,N/A
zoox_041123_2.pdf,"Zoox, Inc. dba Zoox Labs Inc. ",Zoox,2017,Toyota,Highlander,Lombard Street,San Francisco,San Francisco,CA,94133,/#20,N/A,N/A,N/A,concrete abutment,1,"Zoox, Inc. dba Zoox Labs Inc. ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,concrete abutment,0,Conventional Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Other,Other,Hit Object,Other,N/A
waymo_012223.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Bayshore Boulevard at Jerrold Avenue,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Corolla,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Other,Broadside,N/A
waymo_043023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace ,Oak Street at Octavia Boulevard,San Francisco,San Francisco,CA,94102,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nissan Kicks ,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Proceeding Straight,Other,Side Swipe,N/A
zoox_041123.pdf,"Zoox, Inc. dba Zoox Labs, Inc. ",Zoox,2017,Toyota,Highlander,Kearny Street and Commercial Street Intersection,San Francisco,San Francisco,CA,94108,N/A,/#20,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc. ",N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,E-Scooter,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,Construction - Repair Zone,Construction - Repair Zone,Stopped,Passing other Vehicle,Rear End,Head-On,Stop and Go Traffic
waymo_07252023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Harrison Street at 2nd Street,San Francisco,San Francisco,CA,94107,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Entrering Traffic,Proceeding Straight,Other,Rear End,N/A
waymo_061123.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Santiago Street near 42nd Avenue,San Francisco,San Francisco,CA,94116,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota C-HR,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Proceeding Straight,Other,Rear End,N/A
waymo_031623_1.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,"Exit Ramp 43A, Interstate 280",San Bruno,San Mateo,CA,94066,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
cruise_060823.pdf,Cruise LLC,Cruise,2022,Cruise,AV,2275 Revere Ave,San Francisco,San Francisco,CA,94124,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,Denali,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Head-On,Rear End,N/A
cruise_012523.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1699 13th St,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tesla Model 3,2022,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Changing Lanes,Side Swipe,Side Swipe,N/A
waymo_032023_2.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Bayshore Boulevard near Jerrold Avenue,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,"Holes,Deep Rut",No unusual conditions,Proceeding Straight,Other,Other,Other,N/A
waymo_022423.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Toland Street at Hudson Avenue,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Prius,2005,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Raining,Raining,Dark w Street-lights,Dark w Street-lights,Wet,Wet,No unusual conditions,No unusual conditions,Making Left Turn,Making Left Turn,Other,Broadside,N/A
zoox_020723.pdf,"Zoox, Inc. dba Zoox Labs, Inc. ",Zoox,2016,Toyota,Highlander,2nd Street and Folsom Street Intersection ,San Francisco,San Francisco,CA,94107,/#20,N/A,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc. ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,/Yes,N/A,N/A,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Slippery,Slippery,No unusual conditions,No unusual conditions,Making Right Turn,Making Right Turn,Side Swipe,Side Swipe,N/A
zoox_051723.pdf,"Zoox Inc., dba Zoox Labs Inc. ",Zoox Inc. ,2017,Toyota,Highlander,13th Street and Harrison Street ,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A,2,"Zoox Inc., dba Zoox Labs Inc. ",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BMW 2017 X3,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Slowing/Stopping,Proceeding Straight,Rear End,Head-On,N/A
waymo_031623_2.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,367 Bayshore Boulevard,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,Tesla Model S,2015,N/A,/#20,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Changing Lanes,Stopped,Other,Other,N/A
cruise_07302023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,3309 Mission St,San Francisco,San Francisco,CA,94110,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sedan,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Rear End,Head-On,N/A
waymo_032023_1.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Venice Boulevard and La Cienega ,Los Angeles,Los Angeles,CA,90034,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda CR-V,2021,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
cruise_08082023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,901 Pennsylvania Ave,San Francisco,San Francisco,CA,94107,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,N/A,Freightliner,2016,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Side Swipe,Side Swipe,N/A
cruise_08182023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,3401 26th St,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,/Yes,/Yes,N/A,/Yes,N/A,/Yes,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Charger,2021,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Broadside,Head-On,N/A
ghostautonomy_08142023.pdf,Ghost Autonomy Inc.,same,2017,Toyota,Camry,900 Villa St.,Mountain View,Santa Clara,CA,94041,N/A,/#20,N/A,N/A,N/A,n/a,Ghost Autonomy Inc.,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,Other,No unusual conditions,Stopped,Other,Other,Other,CVC Sections Not Violated
zoox_022323.pdf,"Zoox, Inc. dba Zoox Labs, Inc.",Zoox,2016,Toyota,Highlander,Harrison St. and Sixth St. Intersection,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,Truck,2,"Zoox, Inc. dba Zoox Labs, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,Isuzu,N/A,/#20,N/A,N/A,N/A,Truck,2,Conventional Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Making Right Turn,Making Right Turn,Side Swipe,Side Swipe,N/A
cruise_030623.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1199 Polk St,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,Infiniti Q50,2015,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Making Left Turn,Other,Head-On,Head-On,N/A
waymo_06292023-2.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,4th Street at S. June Street,Los Angeles,Los Angeles,CA,90020,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,/Yes,Chevrolet Silverado,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Head-On,N/A
cruise_041223.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1198 Turk Street,San Francisco,San Francisco,CA,94115,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,Sedan,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Head-On,Rear End,N/A
nuro_07242023.pdf,Nuro Inc,Nuro Inc,2022,Toyota,Prius,Monecito and Shoreline,Mountain View,Santa Clara,CA,94043,N/A,/#20,N/A,N/A,N/A,2,Nuro Inc,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lexus GX,2022,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,None Apparent
